OFFICE,QUARTER,PROGRAM,CATEGORY,AMOUNT
2018 HON. SUSAN A. DAVIS,Q2,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,251449.07
2018 HON. SUSAN A. DAVIS,Q2,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,552.99
2018 HON. SUSAN A. DAVIS,Q2,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,23913.65
2018 HON. SUSAN A. DAVIS,Q2,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,12887.98
2018 HON. SUSAN A. DAVIS,Q2,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,8563.77
2018 HON. SUSAN W. BROOKS,Q2,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,1428
2018 HON. SUSAN W. BROOKS,Q2,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,1543.63
2018 HON. SUSAN W. BROOKS,Q2,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,5580
2018 HON. SUSAN W. BROOKS,Q2,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,226318.95
2018 HON. SUSAN W. BROOKS,Q2,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,8440.95
2018 HON. SUSAN W. BROOKS,Q2,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,17911.91
2018 HON. SUSAN W. BROOKS,Q2,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,2805.73
2018 HON. SUSAN W. BROOKS,Q2,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,8242.09
2018 HON. SUZAN K. DELBENE,Q2,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,381.73
2018 HON. SUZAN K. DELBENE,Q2,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,5473.75
2018 HON. SUZAN K. DELBENE,Q2,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,224066.73
2018 HON. SUZAN K. DELBENE,Q2,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,8284.29
2018 HON. SUZAN K. DELBENE,Q2,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,32163.78
2018 HON. SUZAN K. DELBENE,Q2,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,4084.37
2018 HON. SUZAN K. DELBENE,Q2,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,20353
2018 HON. SUZANNE BONAMICI,Q2,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,438
2018 HON. SUZANNE BONAMICI,Q2,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,274.03
2018 HON. SUZANNE BONAMICI,Q2,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,5580
2018 HON. SUZANNE BONAMICI,Q2,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,249842.24
2018 HON. SUZANNE BONAMICI,Q2,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,818.9
2018 HON. SUZANNE BONAMICI,Q2,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,22849.23
2018 HON. SUZANNE BONAMICI,Q2,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,2055.76
2018 HON. SUZANNE BONAMICI,Q2,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,13995.88
2018 HON. TED BUDD,Q2,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,122.49
2018 HON. TED BUDD,Q2,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,66829.78
2018 HON. TED BUDD,Q2,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,8095.6
2018 HON. TED BUDD,Q2,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,220516.68
2018 HON. TED BUDD,Q2,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,54324.47
2018 HON. TED BUDD,Q2,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,31386.26
2018 HON. TED BUDD,Q2,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,2579.63
2018 HON. TED BUDD,Q2,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,16839.88
2018 HON. TED LIEU,Q2,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,5670.5
2018 HON. TED LIEU,Q2,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,844.93
2018 HON. TED LIEU,Q2,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,5665
2018 HON. TED LIEU,Q2,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,245100.05
2018 HON. TED LIEU,Q2,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,527
2018 HON. TED LIEU,Q2,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,30056.75
2018 HON. TED LIEU,Q2,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,3462.48
2018 HON. TED LIEU,Q2,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,9608.38
2018 HON. TED POE,Q2,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,549.99
2018 HON. TED POE,Q2,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,5750.07
2018 HON. TED POE,Q2,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,5485
2018 HON. TED POE,Q2,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,216175.44
2018 HON. TED POE,Q2,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,3690.32
2018 HON. TED POE,Q2,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,14400.57
2018 HON. TED POE,Q2,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,3221.76
2018 HON. TED POE,Q2,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,22909.71
2018 HON. TED S. YOHO,Q2,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,822
2018 HON. TED S. YOHO,Q2,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,887.46
2018 HON. TED S. YOHO,Q2,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,5948.2
2018 HON. TED S. YOHO,Q2,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,214473.13
2018 HON. TED S. YOHO,Q2,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,1795.32
2018 HON. TED S. YOHO,Q2,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,34346.79
2018 HON. TED S. YOHO,Q2,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,3169.16
2018 HON. TED S. YOHO,Q2,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,15417.95
2018 HON. TERRI A. SEWELL,Q2,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,2240.42
2018 HON. TERRI A. SEWELL,Q2,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,1101.94
2018 HON. TERRI A. SEWELL,Q2,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,13629.49
2018 HON. TERRI A. SEWELL,Q2,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,219654.63
2018 HON. TERRI A. SEWELL,Q2,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,3185.95
2018 HON. TERRI A. SEWELL,Q2,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,38039.46
2018 HON. TERRI A. SEWELL,Q2,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,7360.68
2018 HON. TERRI A. SEWELL,Q2,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,26231.64
2018 HON. THEODORE E. DEUTCH,Q2,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,510
2018 HON. THEODORE E. DEUTCH,Q2,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,10449.36
2018 HON. THEODORE E. DEUTCH,Q2,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,6890.12
2018 HON. THEODORE E. DEUTCH,Q2,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,270824.77
2018 HON. THEODORE E. DEUTCH,Q2,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,20535.18
2018 HON. THEODORE E. DEUTCH,Q2,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,26881.78
2018 HON. THEODORE E. DEUTCH,Q2,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,5875.43
2018 HON. THEODORE E. DEUTCH,Q2,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,5324.72
2018 HON. THOMAS A. GARRETT  JR.,Q2,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,2236.49
2018 HON. THOMAS A. GARRETT  JR.,Q2,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,80285.83
2018 HON. THOMAS A. GARRETT  JR.,Q2,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,6066.4
2018 HON. THOMAS A. GARRETT  JR.,Q2,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,212972.32
2018 HON. THOMAS A. GARRETT  JR.,Q2,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,12523.95
2018 HON. THOMAS A. GARRETT  JR.,Q2,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,23497.46
2018 HON. THOMAS A. GARRETT  JR.,Q2,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,3971.41
2018 HON. THOMAS A. GARRETT  JR.,Q2,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,7781.34
2018 HON. THOMAS J. ROONEY,Q2,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,948
2018 HON. THOMAS J. ROONEY,Q2,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,212.92
2018 HON. THOMAS J. ROONEY,Q2,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,5580
2018 HON. THOMAS J. ROONEY,Q2,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,244502.63
2018 HON. THOMAS J. ROONEY,Q2,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,294
2018 HON. THOMAS J. ROONEY,Q2,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,13914.46
2018 HON. THOMAS J. ROONEY,Q2,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,3425.17
2018 HON. THOMAS J. ROONEY,Q2,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,9969.67
2018 HON. THOMAS MACARTHUR,Q2,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,1143.75
2018 HON. THOMAS MACARTHUR,Q2,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,8999.4
2018 HON. THOMAS MACARTHUR,Q2,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,5830.57
2018 HON. THOMAS MACARTHUR,Q2,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,200436.73
2018 HON. THOMAS MACARTHUR,Q2,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,773.6
2018 HON. THOMAS MACARTHUR,Q2,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,6002.36
2018 HON. THOMAS MACARTHUR,Q2,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,2454.61
2018 HON. THOMAS MACARTHUR,Q2,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,9901.22
2018 HON. THOMAS MASSIE,Q2,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,2287.98
2018 HON. THOMAS MASSIE,Q2,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,174.89
2018 HON. THOMAS MASSIE,Q2,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,5566.22
2018 HON. THOMAS MASSIE,Q2,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,246893.65
2018 HON. THOMAS MASSIE,Q2,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,809.45
2018 HON. THOMAS MASSIE,Q2,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,17444.76
2018 HON. THOMAS MASSIE,Q2,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,3836.76
2018 HON. THOMAS MASSIE,Q2,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,15209.03
2018 HON. THOMAS R SUOZZI,Q2,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,784.5
2018 HON. THOMAS R SUOZZI,Q2,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,4353.66
2018 HON. THOMAS R SUOZZI,Q2,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,5599.49
2018 HON. THOMAS R SUOZZI,Q2,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,235616.67
2018 HON. THOMAS R SUOZZI,Q2,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,8874.05
2018 HON. THOMAS R SUOZZI,Q2,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,22239.2
2018 HON. THOMAS R SUOZZI,Q2,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,8091.43
2018 HON. THOMAS R SUOZZI,Q2,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,10229.06
2018 HON. TIM WALBERG,Q2,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,1283.18
2018 HON. TIM WALBERG,Q2,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,56002.09
2018 HON. TIM WALBERG,Q2,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,6633.75
2018 HON. TIM WALBERG,Q2,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,215725.04
2018 HON. TIM WALBERG,Q2,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,37017.5
2018 HON. TIM WALBERG,Q2,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,21278.2
2018 HON. TIM WALBERG,Q2,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,1710.81
2018 HON. TIM WALBERG,Q2,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,15310.61
2018 HON. TIMOTHY J. RYAN,Q2,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,2014.14
2018 HON. TIMOTHY J. RYAN,Q2,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,656.36
2018 HON. TIMOTHY J. RYAN,Q2,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,6435
2018 HON. TIMOTHY J. RYAN,Q2,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,243387.54
2018 HON. TIMOTHY J. RYAN,Q2,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,431.7
2018 HON. TIMOTHY J. RYAN,Q2,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,18536.44
2018 HON. TIMOTHY J. RYAN,Q2,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,4742.45
2018 HON. TIMOTHY J. RYAN,Q2,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,5671.45
2018 HON. TIMOTHY J. WALZ,Q2,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,890.98
2018 HON. TIMOTHY J. WALZ,Q2,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,-119.76
2018 HON. TIMOTHY J. WALZ,Q2,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,11886.85
2018 HON. TIMOTHY J. WALZ,Q2,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,255759.36
2018 HON. TIMOTHY J. WALZ,Q2,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,307.55
2018 HON. TIMOTHY J. WALZ,Q2,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,25257.75
2018 HON. TIMOTHY J. WALZ,Q2,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,6882.19
2018 HON. TIMOTHY J. WALZ,Q2,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,27459.68
2018 HON. TODD ROKITA,Q2,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,2156.71
2018 HON. TODD ROKITA,Q2,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,5205.04
2018 HON. TODD ROKITA,Q2,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,5721.55
2018 HON. TODD ROKITA,Q2,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,249132.15
2018 HON. TODD ROKITA,Q2,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,26739.38
2018 HON. TODD ROKITA,Q2,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,9845.53
2018 HON. TODD ROKITA,Q2,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,2499.58
2018 HON. TODD ROKITA,Q2,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,22699.65
2018 HON. TOM COLE,Q2,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,1203.6
2018 HON. TOM COLE,Q2,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,3781.8
2018 HON. TOM COLE,Q2,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,5460
2018 HON. TOM COLE,Q2,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,234171.68
2018 HON. TOM COLE,Q2,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,3420.21
2018 HON. TOM COLE,Q2,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,32972.25
2018 HON. TOM COLE,Q2,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,2896.07
2018 HON. TOM COLE,Q2,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,15288.26
2018 HON. TOM EMMER,Q2,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,1251.27
2018 HON. TOM EMMER,Q2,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,1998.93
2018 HON. TOM EMMER,Q2,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,5136.58
2018 HON. TOM EMMER,Q2,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,202472.21
2018 HON. TOM EMMER,Q2,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,1065.15
2018 HON. TOM EMMER,Q2,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,20692.37
2018 HON. TOM EMMER,Q2,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,2767.55
2018 HON. TOM EMMER,Q2,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,17649.23
2018 HON. TOM GRAVES,Q2,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,912
2018 HON. TOM GRAVES,Q2,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,884.88
2018 HON. TOM GRAVES,Q2,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,13121.18
2018 HON. TOM GRAVES,Q2,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,233094.44
2018 HON. TOM GRAVES,Q2,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,795.45
2018 HON. TOM GRAVES,Q2,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,21995.13
2018 HON. TOM GRAVES,Q2,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,9963.08
2018 HON. TOM GRAVES,Q2,OFFICIAL EXPENSES OF MEMBERS,TRANSPORTATION OF THINGS,0
2018 HON. TOM GRAVES,Q2,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,12202.44
2018 HON. TOM MARINO,Q2,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,561.93
2018 HON. TOM MARINO,Q2,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,530.95
2018 HON. TOM MARINO,Q2,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,5580
2018 HON. TOM MARINO,Q2,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,220361.13
2018 HON. TOM MARINO,Q2,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,49.95
2018 HON. TOM MARINO,Q2,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,22448.34
2018 HON. TOM MARINO,Q2,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,378.05
2018 HON. TOM MARINO,Q2,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,7687.82
2018 HON. TOM MCCLINTOCK,Q2,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,1161.96
2018 HON. TOM MCCLINTOCK,Q2,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,1278.56
2018 HON. TOM MCCLINTOCK,Q2,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,6136.36
2018 HON. TOM MCCLINTOCK,Q2,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,236583.32
2018 HON. TOM MCCLINTOCK,Q2,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,69.9
2018 HON. TOM MCCLINTOCK,Q2,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,24385.43
2018 HON. TOM MCCLINTOCK,Q2,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,4448.46
2018 HON. TOM MCCLINTOCK,Q2,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,15683.61
2018 HON. TOM O'HALLERAN,Q2,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,838.77
2018 HON. TOM O'HALLERAN,Q2,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,1141.85
2018 HON. TOM O'HALLERAN,Q2,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,7440
2018 HON. TOM O'HALLERAN,Q2,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,237324.97
2018 HON. TOM O'HALLERAN,Q2,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,94303.75
2018 HON. TOM O'HALLERAN,Q2,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,27742.37
2018 HON. TOM O'HALLERAN,Q2,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,1713.35
2018 HON. TOM O'HALLERAN,Q2,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,24144.61
2018 HON. TOM REED,Q2,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,3999.52
2018 HON. TOM REED,Q2,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,8707.43
2018 HON. TOM REED,Q2,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,9286.75
2018 HON. TOM REED,Q2,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,190542.15
2018 HON. TOM REED,Q2,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,10120.09
2018 HON. TOM REED,Q2,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,21187.96
2018 HON. TOM REED,Q2,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,8682.09
2018 HON. TOM REED,Q2,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,12548.1
2018 HON. TOM RICE,Q2,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,1788.08
2018 HON. TOM RICE,Q2,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,2168.14
2018 HON. TOM RICE,Q2,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,6478.56
2018 HON. TOM RICE,Q2,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,227487.62
2018 HON. TOM RICE,Q2,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,1460.78
2018 HON. TOM RICE,Q2,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,26921.36
2018 HON. TOM RICE,Q2,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,2877.32
2018 HON. TOM RICE,Q2,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,23900.56
2018 HON. TONY CARDENAS,Q2,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,900
2018 HON. TONY CARDENAS,Q2,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,8353.48
2018 HON. TONY CARDENAS,Q2,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,4605
2018 HON. TONY CARDENAS,Q2,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,219013.59
2018 HON. TONY CARDENAS,Q2,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,14581.11
2018 HON. TONY CARDENAS,Q2,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,21461.06
2018 HON. TONY CARDENAS,Q2,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,2718.06
2018 HON. TONY CARDENAS,Q2,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,12081.13
2018 HON. TRENT KELLY,Q2,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,816
2018 HON. TRENT KELLY,Q2,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,583.95
2018 HON. TRENT KELLY,Q2,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,6467.99
2018 HON. TRENT KELLY,Q2,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,272884.92
2018 HON. TRENT KELLY,Q2,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,853.97
2018 HON. TRENT KELLY,Q2,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,21494.17
2018 HON. TRENT KELLY,Q2,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,2074
2018 HON. TRENT KELLY,Q2,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,18422.58
2018 HON. TREY GOWDY,Q2,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,209.01
2018 HON. TREY GOWDY,Q2,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,181.54
2018 HON. TREY GOWDY,Q2,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,5954.4
