OFFICE,QUARTER,PROGRAM,CATEGORY,AMOUNT
"2018 HON. ROBERT C. ""BOBBY"" SCOTT",Q3,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,247862.74
"2018 HON. ROBERT C. ""BOBBY"" SCOTT",Q3,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,0
"2018 HON. ROBERT C. ""BOBBY"" SCOTT",Q3,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,22323.08
"2018 HON. ROBERT C. ""BOBBY"" SCOTT",Q3,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,488.32
"2018 HON. ROBERT C. ""BOBBY"" SCOTT",Q3,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,7407.94
2018 HON. ROBERT E. LATTA,Q3,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,1615.25
2018 HON. ROBERT E. LATTA,Q3,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,7073.84
2018 HON. ROBERT E. LATTA,Q3,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,12127.09
2018 HON. ROBERT E. LATTA,Q3,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,224127.72
2018 HON. ROBERT E. LATTA,Q3,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,1414.43
2018 HON. ROBERT E. LATTA,Q3,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,20149.34
2018 HON. ROBERT E. LATTA,Q3,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,10637.95
2018 HON. ROBERT E. LATTA,Q3,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,18870.02
2018 HON. ROBERT J. WITTMAN,Q3,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,4693.59
2018 HON. ROBERT J. WITTMAN,Q3,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,22759.7
2018 HON. ROBERT J. WITTMAN,Q3,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,6569.87
2018 HON. ROBERT J. WITTMAN,Q3,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,218380.82
2018 HON. ROBERT J. WITTMAN,Q3,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,26018.95
2018 HON. ROBERT J. WITTMAN,Q3,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,34843.74
2018 HON. ROBERT J. WITTMAN,Q3,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,7371.55
2018 HON. ROBERT J. WITTMAN,Q3,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,5047.37
2018 HON. ROBERT PITTENGER,Q3,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,1895.6
2018 HON. ROBERT PITTENGER,Q3,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,300
2018 HON. ROBERT PITTENGER,Q3,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,9018.57
2018 HON. ROBERT PITTENGER,Q3,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,237867.31
2018 HON. ROBERT PITTENGER,Q3,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,292.44
2018 HON. ROBERT PITTENGER,Q3,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,22857.57
2018 HON. ROBERT PITTENGER,Q3,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,3791.27
2018 HON. ROBERT PITTENGER,Q3,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,9151.58
2018 HON. ROBIN L. KELLY,Q3,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,-171.48
2018 HON. ROBIN L. KELLY,Q3,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,596.15
2018 HON. ROBIN L. KELLY,Q3,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,6656.03
2018 HON. ROBIN L. KELLY,Q3,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,270766.64
2018 HON. ROBIN L. KELLY,Q3,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,484.27
2018 HON. ROBIN L. KELLY,Q3,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,31493.15
2018 HON. ROBIN L. KELLY,Q3,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,3352.65
2018 HON. ROBIN L. KELLY,Q3,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,15507.97
2018 HON. ROD BLUM,Q3,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,768.53
2018 HON. ROD BLUM,Q3,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,94899.17
2018 HON. ROD BLUM,Q3,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,9257.5
2018 HON. ROD BLUM,Q3,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,166105.06
2018 HON. ROD BLUM,Q3,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,122066.69
2018 HON. ROD BLUM,Q3,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,29337.11
2018 HON. ROD BLUM,Q3,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,3263.2
2018 HON. ROD BLUM,Q3,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,7901.21
2018 HON. RODNEY DAVIS,Q3,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,1099.76
2018 HON. RODNEY DAVIS,Q3,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,32440.32
2018 HON. RODNEY DAVIS,Q3,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,5543.33
2018 HON. RODNEY DAVIS,Q3,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,213166.65
2018 HON. RODNEY DAVIS,Q3,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,27567.06
2018 HON. RODNEY DAVIS,Q3,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,29497.6
2018 HON. RODNEY DAVIS,Q3,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,3069.92
2018 HON. RODNEY DAVIS,Q3,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,27667.58
2018 HON. RODNEY P. FRELINGHUYSEN,Q3,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,433.26
2018 HON. RODNEY P. FRELINGHUYSEN,Q3,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,49095.87
2018 HON. RODNEY P. FRELINGHUYSEN,Q3,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,8797.65
2018 HON. RODNEY P. FRELINGHUYSEN,Q3,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,170746.8
2018 HON. RODNEY P. FRELINGHUYSEN,Q3,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,31611.43
2018 HON. RODNEY P. FRELINGHUYSEN,Q3,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,16100.33
2018 HON. RODNEY P. FRELINGHUYSEN,Q3,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,2560.6
2018 HON. RODNEY P. FRELINGHUYSEN,Q3,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,8725.67
2018 HON. ROGER W. MARSHALL,Q3,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,1352.22
2018 HON. ROGER W. MARSHALL,Q3,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,321.02
2018 HON. ROGER W. MARSHALL,Q3,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,14669.78
2018 HON. ROGER W. MARSHALL,Q3,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,215264.82
2018 HON. ROGER W. MARSHALL,Q3,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,12279.44
2018 HON. ROGER W. MARSHALL,Q3,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,20221.06
2018 HON. ROGER W. MARSHALL,Q3,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,5214.94
2018 HON. ROGER W. MARSHALL,Q3,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,37131.86
2018 HON. ROGER WILLIAMS,Q3,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,1786.53
2018 HON. ROGER WILLIAMS,Q3,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,10327.18
2018 HON. ROGER WILLIAMS,Q3,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,33105
2018 HON. ROGER WILLIAMS,Q3,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,201469.39
2018 HON. ROGER WILLIAMS,Q3,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,12983.56
2018 HON. ROGER WILLIAMS,Q3,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,21682.53
2018 HON. ROGER WILLIAMS,Q3,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,3486.21
2018 HON. ROGER WILLIAMS,Q3,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,33491.53
2018 HON. RON DESANTIS,Q3,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,1679.17
2018 HON. RON DESANTIS,Q3,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,238.46
2018 HON. RON DESANTIS,Q3,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,6270
2018 HON. RON DESANTIS,Q3,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,226034.99
2018 HON. RON DESANTIS,Q3,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,117.7
2018 HON. RON DESANTIS,Q3,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,12179.64
2018 HON. RON DESANTIS,Q3,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,2210.85
2018 HON. RON DESANTIS,Q3,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,8317.11
2018 HON. RON ESTES,Q3,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,3391.36
2018 HON. RON ESTES,Q3,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,14652.75
2018 HON. RON ESTES,Q3,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,13175
2018 HON. RON ESTES,Q3,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,209572.14
2018 HON. RON ESTES,Q3,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,47511.79
2018 HON. RON ESTES,Q3,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,31064.84
2018 HON. RON ESTES,Q3,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,1451.91
2018 HON. RON ESTES,Q3,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,15083.02
2018 HON. RON KIND,Q3,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,2166.79
2018 HON. RON KIND,Q3,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,840.44
2018 HON. RON KIND,Q3,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,5280
2018 HON. RON KIND,Q3,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,251926.65
2018 HON. RON KIND,Q3,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,995.4
2018 HON. RON KIND,Q3,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,28384.84
2018 HON. RON KIND,Q3,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,2709.7
2018 HON. RON KIND,Q3,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,16512.57
2018 HON. ROSA L. DELAURO,Q3,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,714.62
2018 HON. ROSA L. DELAURO,Q3,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,647.5
2018 HON. ROSA L. DELAURO,Q3,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,7580
2018 HON. ROSA L. DELAURO,Q3,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,270957.04
2018 HON. ROSA L. DELAURO,Q3,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,2865.49
2018 HON. ROSA L. DELAURO,Q3,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,23350.29
2018 HON. ROSA L. DELAURO,Q3,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,2104.64
2018 HON. ROSA L. DELAURO,Q3,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,10169.65
2018 HON. RUBEN GALLEGO,Q3,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,473.58
2018 HON. RUBEN GALLEGO,Q3,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,216.23
2018 HON. RUBEN GALLEGO,Q3,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,5600.81
2018 HON. RUBEN GALLEGO,Q3,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,235179.74
2018 HON. RUBEN GALLEGO,Q3,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,287.09
2018 HON. RUBEN GALLEGO,Q3,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,19687.97
2018 HON. RUBEN GALLEGO,Q3,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,-162.54
2018 HON. RUBEN GALLEGO,Q3,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,4755.8
2018 HON. RUBEN J. KIHUEN,Q3,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,5889.98
2018 HON. RUBEN J. KIHUEN,Q3,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,111.23
2018 HON. RUBEN J. KIHUEN,Q3,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,11065.85
2018 HON. RUBEN J. KIHUEN,Q3,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,164986.13
2018 HON. RUBEN J. KIHUEN,Q3,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,266.65
2018 HON. RUBEN J. KIHUEN,Q3,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,17805.56
2018 HON. RUBEN J. KIHUEN,Q3,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,676.66
2018 HON. RUBEN J. KIHUEN,Q3,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,19164.37
2018 HON. RYAN A. COSTELLO,Q3,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,1024.96
2018 HON. RYAN A. COSTELLO,Q3,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,57.71
2018 HON. RYAN A. COSTELLO,Q3,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,6508.6
2018 HON. RYAN A. COSTELLO,Q3,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,181352.06
2018 HON. RYAN A. COSTELLO,Q3,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,160.75
2018 HON. RYAN A. COSTELLO,Q3,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,19800.21
2018 HON. RYAN A. COSTELLO,Q3,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,1427.47
2018 HON. RYAN A. COSTELLO,Q3,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,1663.5
2018 HON. SALUD O. CARBAJAL,Q3,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,651.61
2018 HON. SALUD O. CARBAJAL,Q3,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,24456.37
2018 HON. SALUD O. CARBAJAL,Q3,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,10830.37
2018 HON. SALUD O. CARBAJAL,Q3,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,241600.05
2018 HON. SALUD O. CARBAJAL,Q3,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,50116.79
2018 HON. SALUD O. CARBAJAL,Q3,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,32309.77
2018 HON. SALUD O. CARBAJAL,Q3,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,3505.23
2018 HON. SALUD O. CARBAJAL,Q3,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,19393.27
2018 HON. SAM GRAVES,Q3,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,1654.32
2018 HON. SAM GRAVES,Q3,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,4476.38
2018 HON. SAM GRAVES,Q3,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,5689
2018 HON. SAM GRAVES,Q3,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,231400.46
2018 HON. SAM GRAVES,Q3,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,41263.19
2018 HON. SAM GRAVES,Q3,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,14696.01
2018 HON. SAM GRAVES,Q3,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,1665.94
2018 HON. SAM GRAVES,Q3,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,27220.42
2018 HON. SAM JOHNSON,Q3,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,1176
2018 HON. SAM JOHNSON,Q3,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,1262.11
2018 HON. SAM JOHNSON,Q3,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,5355
2018 HON. SAM JOHNSON,Q3,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,277602.75
2018 HON. SAM JOHNSON,Q3,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,272.75
2018 HON. SAM JOHNSON,Q3,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,15486.16
2018 HON. SAM JOHNSON,Q3,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,-57.24
2018 HON. SAM JOHNSON,Q3,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,18642.08
2018 HON. SANDER M. LEVIN,Q3,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,1191
2018 HON. SANDER M. LEVIN,Q3,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,114.62
2018 HON. SANDER M. LEVIN,Q3,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,5385
2018 HON. SANDER M. LEVIN,Q3,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,259199.68
2018 HON. SANDER M. LEVIN,Q3,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,55
2018 HON. SANDER M. LEVIN,Q3,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,24731.01
2018 HON. SANDER M. LEVIN,Q3,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,1588.83
2018 HON. SANDER M. LEVIN,Q3,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,4272.55
2018 HON. SANFORD D. BISHOP  JR.,Q3,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,1372.8
2018 HON. SANFORD D. BISHOP  JR.,Q3,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,176.41
2018 HON. SANFORD D. BISHOP  JR.,Q3,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,14640
2018 HON. SANFORD D. BISHOP  JR.,Q3,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,231297.09
2018 HON. SANFORD D. BISHOP  JR.,Q3,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,29.86
2018 HON. SANFORD D. BISHOP  JR.,Q3,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,31573.38
2018 HON. SANFORD D. BISHOP  JR.,Q3,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,2346.56
2018 HON. SANFORD D. BISHOP  JR.,Q3,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,23170.89
2018 HON. SCOTT DESJARLAIS,Q3,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,1985.48
2018 HON. SCOTT DESJARLAIS,Q3,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,748.96
2018 HON. SCOTT DESJARLAIS,Q3,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,5749.65
2018 HON. SCOTT DESJARLAIS,Q3,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,177259.98
2018 HON. SCOTT DESJARLAIS,Q3,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,0
2018 HON. SCOTT DESJARLAIS,Q3,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,19912.53
2018 HON. SCOTT DESJARLAIS,Q3,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,3504.15
2018 HON. SCOTT DESJARLAIS,Q3,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,15037.43
2018 HON. SCOTT H. PETERS,Q3,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,2063.67
2018 HON. SCOTT H. PETERS,Q3,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,40323.63
2018 HON. SCOTT H. PETERS,Q3,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,12640
2018 HON. SCOTT H. PETERS,Q3,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,224204.9
2018 HON. SCOTT H. PETERS,Q3,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,38780.08
2018 HON. SCOTT H. PETERS,Q3,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,22483.4
2018 HON. SCOTT H. PETERS,Q3,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,2842.66
2018 HON. SCOTT H. PETERS,Q3,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,12073.14
2018 HON. SCOTT PERRY,Q3,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,2059.17
2018 HON. SCOTT PERRY,Q3,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,215.38
2018 HON. SCOTT PERRY,Q3,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,6430.22
2018 HON. SCOTT PERRY,Q3,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,229362.48
2018 HON. SCOTT PERRY,Q3,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,129.7
2018 HON. SCOTT PERRY,Q3,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,36299.67
2018 HON. SCOTT PERRY,Q3,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,1806.43
2018 HON. SCOTT PERRY,Q3,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,3845.06
2018 HON. SCOTT R. TIPTON,Q3,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,4199.53
2018 HON. SCOTT R. TIPTON,Q3,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,47404.32
2018 HON. SCOTT R. TIPTON,Q3,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,10005
2018 HON. SCOTT R. TIPTON,Q3,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,225086
2018 HON. SCOTT R. TIPTON,Q3,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,33072.42
2018 HON. SCOTT R. TIPTON,Q3,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,23892.37
2018 HON. SCOTT R. TIPTON,Q3,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,2175.06
2018 HON. SCOTT R. TIPTON,Q3,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,34036.82
2018 HON. SCOTT TAYLOR,Q3,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,1180.77
2018 HON. SCOTT TAYLOR,Q3,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,15544.53
2018 HON. SCOTT TAYLOR,Q3,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,5580
2018 HON. SCOTT TAYLOR,Q3,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,251416.66
2018 HON. SCOTT TAYLOR,Q3,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,1326.01
2018 HON. SCOTT TAYLOR,Q3,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,24404.57
2018 HON. SCOTT TAYLOR,Q3,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,1620.36
2018 HON. SCOTT TAYLOR,Q3,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,5772.04
2018 HON. SEAN P. DUFFY,Q3,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,2191.48
2018 HON. SEAN P. DUFFY,Q3,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,1774.21
2018 HON. SEAN P. DUFFY,Q3,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,5833.17
2018 HON. SEAN P. DUFFY,Q3,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,226621.9
2018 HON. SEAN P. DUFFY,Q3,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,669.21
2018 HON. SEAN P. DUFFY,Q3,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,14926.17
2018 HON. SEAN P. DUFFY,Q3,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,1498.68
2018 HON. SEAN P. DUFFY,Q3,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,26679.1
2018 HON. SEAN PATRICK MALONEY,Q3,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,516
2018 HON. SEAN PATRICK MALONEY,Q3,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,580.07
2018 HON. SEAN PATRICK MALONEY,Q3,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,11368.63
2018 HON. SEAN PATRICK MALONEY,Q3,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,215319.44
2018 HON. SEAN PATRICK MALONEY,Q3,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,154.8
