OFFICE,QUARTER,PROGRAM,CATEGORY,AMOUNT
2018 HON. STEVE WOMACK,Q1,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,14709.7
2018 HON. STEVE WOMACK,Q1,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,1095.46
2018 HON. STEVE WOMACK,Q1,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,7260.75
2018 HON. STEVEN M. PALAZZO,Q1,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,1044.21
2018 HON. STEVEN M. PALAZZO,Q1,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,604.25
2018 HON. STEVEN M. PALAZZO,Q1,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,4830
2018 HON. STEVEN M. PALAZZO,Q1,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,213319.03
2018 HON. STEVEN M. PALAZZO,Q1,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,862.92
2018 HON. STEVEN M. PALAZZO,Q1,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,21134.94
2018 HON. STEVEN M. PALAZZO,Q1,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,5032.27
2018 HON. STEVEN M. PALAZZO,Q1,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,9152.95
2018 HON. SUSAN A. DAVIS,Q1,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,2717.76
2018 HON. SUSAN A. DAVIS,Q1,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,239.06
2018 HON. SUSAN A. DAVIS,Q1,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,7860
2018 HON. SUSAN A. DAVIS,Q1,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,241046.78
2018 HON. SUSAN A. DAVIS,Q1,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,265.3
2018 HON. SUSAN A. DAVIS,Q1,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,22307.63
2018 HON. SUSAN A. DAVIS,Q1,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,6851.23
2018 HON. SUSAN A. DAVIS,Q1,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,10203.87
2018 HON. SUSAN W. BROOKS,Q1,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,1456.75
2018 HON. SUSAN W. BROOKS,Q1,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,34725.49
2018 HON. SUSAN W. BROOKS,Q1,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,3769
2018 HON. SUSAN W. BROOKS,Q1,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,212152.07
2018 HON. SUSAN W. BROOKS,Q1,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,471.2
2018 HON. SUSAN W. BROOKS,Q1,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,9994.66
2018 HON. SUSAN W. BROOKS,Q1,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,2300.34
2018 HON. SUSAN W. BROOKS,Q1,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,3847.61
2018 HON. SUZAN K. DELBENE,Q1,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,355.42
2018 HON. SUZAN K. DELBENE,Q1,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,4820
2018 HON. SUZAN K. DELBENE,Q1,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,217933.4
2018 HON. SUZAN K. DELBENE,Q1,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,304.98
2018 HON. SUZAN K. DELBENE,Q1,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,13478.23
2018 HON. SUZAN K. DELBENE,Q1,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,2771.91
2018 HON. SUZAN K. DELBENE,Q1,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,6161.54
2018 HON. SUZANNE BONAMICI,Q1,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,1038
2018 HON. SUZANNE BONAMICI,Q1,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,574.63
2018 HON. SUZANNE BONAMICI,Q1,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,6295
2018 HON. SUZANNE BONAMICI,Q1,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,246790.54
2018 HON. SUZANNE BONAMICI,Q1,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,103.85
2018 HON. SUZANNE BONAMICI,Q1,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,20890.21
2018 HON. SUZANNE BONAMICI,Q1,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,3187.15
2018 HON. SUZANNE BONAMICI,Q1,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,11432.27
2018 HON. TED BUDD,Q1,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,122.49
2018 HON. TED BUDD,Q1,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,40146.1
2018 HON. TED BUDD,Q1,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,4425.27
2018 HON. TED BUDD,Q1,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,201226.1
2018 HON. TED BUDD,Q1,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,24011.97
2018 HON. TED BUDD,Q1,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,16386.16
2018 HON. TED BUDD,Q1,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,1833.62
2018 HON. TED BUDD,Q1,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,7153.53
2018 HON. TED LIEU,Q1,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,6072.13
2018 HON. TED LIEU,Q1,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,6302.28
2018 HON. TED LIEU,Q1,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,3966
2018 HON. TED LIEU,Q1,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,243418.26
2018 HON. TED LIEU,Q1,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,12866.2
2018 HON. TED LIEU,Q1,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,20044.55
2018 HON. TED LIEU,Q1,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,2490.36
2018 HON. TED LIEU,Q1,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,3066.93
2018 HON. TED POE,Q1,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,549.99
2018 HON. TED POE,Q1,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,188.83
2018 HON. TED POE,Q1,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,3590
2018 HON. TED POE,Q1,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,245916.16
2018 HON. TED POE,Q1,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,2255.76
2018 HON. TED POE,Q1,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,10520.57
2018 HON. TED POE,Q1,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,1846.72
2018 HON. TED POE,Q1,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,13182.57
2018 HON. TED S. YOHO,Q1,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,641.8
2018 HON. TED S. YOHO,Q1,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,21275.38
2018 HON. TED S. YOHO,Q1,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,3808.09
2018 HON. TED S. YOHO,Q1,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,203327.47
2018 HON. TED S. YOHO,Q1,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,2599.13
2018 HON. TED S. YOHO,Q1,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,24557.71
2018 HON. TED S. YOHO,Q1,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,7739.83
2018 HON. TED S. YOHO,Q1,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,5559.97
2018 HON. TERRI A. SEWELL,Q1,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,2742.46
2018 HON. TERRI A. SEWELL,Q1,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,571.38
2018 HON. TERRI A. SEWELL,Q1,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,15619.8
2018 HON. TERRI A. SEWELL,Q1,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,212762.29
2018 HON. TERRI A. SEWELL,Q1,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,2502.97
2018 HON. TERRI A. SEWELL,Q1,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,22497.62
2018 HON. TERRI A. SEWELL,Q1,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,7883.03
2018 HON. TERRI A. SEWELL,Q1,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,10477.24
2018 HON. THEODORE E. DEUTCH,Q1,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,510
2018 HON. THEODORE E. DEUTCH,Q1,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,49375.75
2018 HON. THEODORE E. DEUTCH,Q1,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,6307.5
2018 HON. THEODORE E. DEUTCH,Q1,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,291958.13
2018 HON. THEODORE E. DEUTCH,Q1,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,15080.98
2018 HON. THEODORE E. DEUTCH,Q1,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,14712.65
2018 HON. THEODORE E. DEUTCH,Q1,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,3765.56
2018 HON. THEODORE E. DEUTCH,Q1,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,4121.42
2018 HON. THOMAS A. GARRETT  JR.,Q1,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,428.39
2018 HON. THOMAS A. GARRETT  JR.,Q1,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,1469.77
2018 HON. THOMAS A. GARRETT  JR.,Q1,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,6999.99
2018 HON. THOMAS A. GARRETT  JR.,Q1,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,188226.32
2018 HON. THOMAS A. GARRETT  JR.,Q1,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,2892.37
2018 HON. THOMAS A. GARRETT  JR.,Q1,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,30138.29
2018 HON. THOMAS A. GARRETT  JR.,Q1,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,5313.71
2018 HON. THOMAS A. GARRETT  JR.,Q1,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,4233.4
2018 HON. THOMAS J. ROONEY,Q1,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,948
2018 HON. THOMAS J. ROONEY,Q1,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,1158.59
2018 HON. THOMAS J. ROONEY,Q1,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,3720
2018 HON. THOMAS J. ROONEY,Q1,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,210883.29
2018 HON. THOMAS J. ROONEY,Q1,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,119.85
2018 HON. THOMAS J. ROONEY,Q1,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,8208.61
2018 HON. THOMAS J. ROONEY,Q1,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,3093.47
2018 HON. THOMAS J. ROONEY,Q1,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,7918.66
2018 HON. THOMAS MACARTHUR,Q1,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,1232.97
2018 HON. THOMAS MACARTHUR,Q1,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,619.99
2018 HON. THOMAS MACARTHUR,Q1,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,3760
2018 HON. THOMAS MACARTHUR,Q1,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,216960.93
2018 HON. THOMAS MACARTHUR,Q1,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,867.9
2018 HON. THOMAS MACARTHUR,Q1,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,5404.86
2018 HON. THOMAS MACARTHUR,Q1,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,1526.83
2018 HON. THOMAS MACARTHUR,Q1,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,5250.58
2018 HON. THOMAS MASSIE,Q1,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,165
2018 HON. THOMAS MASSIE,Q1,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,45.6
2018 HON. THOMAS MASSIE,Q1,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,8265
2018 HON. THOMAS MASSIE,Q1,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,261167.73
2018 HON. THOMAS MASSIE,Q1,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,389.79
2018 HON. THOMAS MASSIE,Q1,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,12166.54
2018 HON. THOMAS MASSIE,Q1,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,1995.73
2018 HON. THOMAS MASSIE,Q1,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,5957.97
2018 HON. THOMAS R SUOZZI,Q1,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,784.5
2018 HON. THOMAS R SUOZZI,Q1,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,1147.29
2018 HON. THOMAS R SUOZZI,Q1,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,4376.5
2018 HON. THOMAS R SUOZZI,Q1,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,217362.16
2018 HON. THOMAS R SUOZZI,Q1,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,941.98
2018 HON. THOMAS R SUOZZI,Q1,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,22352.27
2018 HON. THOMAS R SUOZZI,Q1,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,3245.12
2018 HON. THOMAS R SUOZZI,Q1,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,5542.91
2018 HON. TIM WALBERG,Q1,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,660.18
2018 HON. TIM WALBERG,Q1,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,36820.28
2018 HON. TIM WALBERG,Q1,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,4098.75
2018 HON. TIM WALBERG,Q1,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,219414.67
2018 HON. TIM WALBERG,Q1,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,29290.94
2018 HON. TIM WALBERG,Q1,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,28794.64
2018 HON. TIM WALBERG,Q1,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,2566.16
2018 HON. TIM WALBERG,Q1,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,8749.51
2018 HON. TIMOTHY J. RYAN,Q1,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,2385.34
2018 HON. TIMOTHY J. RYAN,Q1,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,291.03
2018 HON. TIMOTHY J. RYAN,Q1,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,6200
2018 HON. TIMOTHY J. RYAN,Q1,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,222910.64
2018 HON. TIMOTHY J. RYAN,Q1,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,16351.69
2018 HON. TIMOTHY J. RYAN,Q1,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,3087.97
2018 HON. TIMOTHY J. RYAN,Q1,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,4238.52
2018 HON. TIMOTHY J. WALZ,Q1,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,55.84
2018 HON. TIMOTHY J. WALZ,Q1,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,10781.77
2018 HON. TIMOTHY J. WALZ,Q1,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,251057.16
2018 HON. TIMOTHY J. WALZ,Q1,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,139.85
2018 HON. TIMOTHY J. WALZ,Q1,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,17033.93
2018 HON. TIMOTHY J. WALZ,Q1,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,739.01
2018 HON. TIMOTHY J. WALZ,Q1,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,4371.14
2018 HON. TODD ROKITA,Q1,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,1507.71
2018 HON. TODD ROKITA,Q1,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,32201.47
2018 HON. TODD ROKITA,Q1,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,3875.13
2018 HON. TODD ROKITA,Q1,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,215361.12
2018 HON. TODD ROKITA,Q1,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,35212.81
2018 HON. TODD ROKITA,Q1,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,8220.61
2018 HON. TODD ROKITA,Q1,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,2925.04
2018 HON. TODD ROKITA,Q1,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,14441.93
2018 HON. TOM COLE,Q1,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,1203.6
2018 HON. TOM COLE,Q1,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,4624.98
2018 HON. TOM COLE,Q1,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,3675
2018 HON. TOM COLE,Q1,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,231047.77
2018 HON. TOM COLE,Q1,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,2339.78
2018 HON. TOM COLE,Q1,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,22465.81
2018 HON. TOM COLE,Q1,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,3624.95
2018 HON. TOM COLE,Q1,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,7649.26
2018 HON. TOM EMMER,Q1,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,1228.53
2018 HON. TOM EMMER,Q1,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,672.37
2018 HON. TOM EMMER,Q1,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,6592.57
2018 HON. TOM EMMER,Q1,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,193219.41
2018 HON. TOM EMMER,Q1,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,402.1
2018 HON. TOM EMMER,Q1,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,13130.92
2018 HON. TOM EMMER,Q1,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,553.08
2018 HON. TOM EMMER,Q1,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,7155.27
2018 HON. TOM GRAVES,Q1,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,912
2018 HON. TOM GRAVES,Q1,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,50300.32
2018 HON. TOM GRAVES,Q1,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,13708.68
2018 HON. TOM GRAVES,Q1,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,225636.12
2018 HON. TOM GRAVES,Q1,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,41493.99
2018 HON. TOM GRAVES,Q1,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,18923.8
2018 HON. TOM GRAVES,Q1,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,731.66
2018 HON. TOM GRAVES,Q1,OFFICIAL EXPENSES OF MEMBERS,TRANSPORTATION OF THINGS,13.95
2018 HON. TOM GRAVES,Q1,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,3448.74
2018 HON. TOM MARINO,Q1,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,604.99
2018 HON. TOM MARINO,Q1,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,184.09
2018 HON. TOM MARINO,Q1,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,5178.79
2018 HON. TOM MARINO,Q1,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,217854.17
2018 HON. TOM MARINO,Q1,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,72.84
2018 HON. TOM MARINO,Q1,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,20520.83
2018 HON. TOM MARINO,Q1,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,345.45
2018 HON. TOM MARINO,Q1,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,5487.42
2018 HON. TOM MCCLINTOCK,Q1,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,1165.36
2018 HON. TOM MCCLINTOCK,Q1,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,283.42
2018 HON. TOM MCCLINTOCK,Q1,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,5675.6
2018 HON. TOM MCCLINTOCK,Q1,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,221826.66
2018 HON. TOM MCCLINTOCK,Q1,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,32179.41
2018 HON. TOM MCCLINTOCK,Q1,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,12351.67
2018 HON. TOM MCCLINTOCK,Q1,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,6581.91
2018 HON. TOM O'HALLERAN,Q1,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,838.77
2018 HON. TOM O'HALLERAN,Q1,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,658.59
2018 HON. TOM O'HALLERAN,Q1,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,5350
2018 HON. TOM O'HALLERAN,Q1,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,231276.68
2018 HON. TOM O'HALLERAN,Q1,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,11406.87
2018 HON. TOM O'HALLERAN,Q1,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,13250.32
2018 HON. TOM O'HALLERAN,Q1,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,2010.37
2018 HON. TOM O'HALLERAN,Q1,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,21855.59
2018 HON. TOM REED,Q1,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,831.23
2018 HON. TOM REED,Q1,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,2459.69
2018 HON. TOM REED,Q1,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,3882.5
2018 HON. TOM REED,Q1,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,212540.82
2018 HON. TOM REED,Q1,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,272.82
2018 HON. TOM REED,Q1,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,15430.47
2018 HON. TOM REED,Q1,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,4511.11
2018 HON. TOM REED,Q1,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,7746.91
2018 HON. TOM RICE,Q1,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,720.24
2018 HON. TOM RICE,Q1,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,1938.6
2018 HON. TOM RICE,Q1,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,4436.12
2018 HON. TOM RICE,Q1,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,228830.45
2018 HON. TOM RICE,Q1,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,351.39
2018 HON. TOM RICE,Q1,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,15474.27
2018 HON. TOM RICE,Q1,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,3918.15
2018 HON. TOM RICE,Q1,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,17526.36
2018 HON. TONY CARDENAS,Q1,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,900
2018 HON. TONY CARDENAS,Q1,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,10069.01
2018 HON. TONY CARDENAS,Q1,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,3610
2018 HON. TONY CARDENAS,Q1,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,208888.35
2018 HON. TONY CARDENAS,Q1,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,511.5
2018 HON. TONY CARDENAS,Q1,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,15455.7
2018 HON. TONY CARDENAS,Q1,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,2957.77
